"Index","Molecule name","ID","class","apol","ast_fraglike","ast_fraglike_ext","ast_violation","ast_violation_ext","a_acc","a_acid","a_aro","a_base","a_count","a_don","a_donacc","a_heavy","a_hyd","a_IC","a_ICM","a_nB","a_nBr","a_nC","a_nCl","a_nF","a_nH","a_nI","a_nN","a_nO","a_nP","a_nS","balabanJ","BCUT_PEOE_0","BCUT_PEOE_1","BCUT_PEOE_2","BCUT_PEOE_3","BCUT_SLOGP_0","BCUT_SLOGP_1","BCUT_SLOGP_2","BCUT_SLOGP_3","BCUT_SMR_0","BCUT_SMR_1","BCUT_SMR_2","BCUT_SMR_3","bpol","b_1rotN","b_1rotR","b_ar","b_count","b_double","b_heavy","b_max1len","b_rotN","b_rotR","b_single","b_triple","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","chiral","chiral_u","density","diameter","FCharge","GCUT_PEOE_0","GCUT_PEOE_1","GCUT_PEOE_2","GCUT_PEOE_3","GCUT_SLOGP_0","GCUT_SLOGP_1","GCUT_SLOGP_2","GCUT_SLOGP_3","GCUT_SMR_0","GCUT_SMR_1","GCUT_SMR_2","GCUT_SMR_3","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex","lip_acc","lip_don","lip_druglike","lip_violation","logP(o/w)","logS","mr","mutagenic","nmol","opr_brigid","opr_leadlike","opr_nring","opr_nrot","opr_violation","PC+","PC-","PEOE_PC+","PEOE_PC-","PEOE_RPC+","PEOE_RPC-","PEOE_VSA+0","PEOE_VSA+1","PEOE_VSA+2","PEOE_VSA+3","PEOE_VSA+4","PEOE_VSA+5","PEOE_VSA+6","PEOE_VSA-0","PEOE_VSA-1","PEOE_VSA-2","PEOE_VSA-3","PEOE_VSA-4","PEOE_VSA-5","PEOE_VSA-6","PEOE_VSA_FHYD","PEOE_VSA_FNEG","PEOE_VSA_FPNEG","PEOE_VSA_FPOL","PEOE_VSA_FPOS","PEOE_VSA_FPPOS","PEOE_VSA_HYD","PEOE_VSA_NEG","PEOE_VSA_PNEG","PEOE_VSA_POL","PEOE_VSA_POS","PEOE_VSA_PPOS","petitjean","petitjeanSC","Q_PC+","Q_PC-","Q_RPC+","Q_RPC-","Q_VSA_FHYD","Q_VSA_FNEG","Q_VSA_FPNEG","Q_VSA_FPOL","Q_VSA_FPOS","Q_VSA_FPPOS","Q_VSA_HYD","Q_VSA_NEG","Q_VSA_PNEG","Q_VSA_POL","Q_VSA_POS","Q_VSA_PPOS","radius","reactive","rings","RPC+","RPC-","rsynth","SlogP","SlogP_VSA0","SlogP_VSA1","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","SMR","SMR_VSA0","SMR_VSA1","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","TPSA","VAdjEq","VAdjMa","VDistEq","VDistMa","vdw_area","vdw_vol","vsa_acc","vsa_acid","vsa_base","vsa_don","vsa_hyd","vsa_other","vsa_pol","Weight","weinerPath","weinerPol","zagreb"
755,"O(C)c1cc(C)c(C(O)=O)c(O)c1",201727,0,25.715931,0,0,1,1,4,0,6,0,23,3,7,13,8,34.29332,1.4910139,0,0,9,0,0,10,0,0,4,0,0,2.6223681,-2.3081467,-0.54932308,0.45907646,2.307312,-2.2600131,-0.45914635,0.55457944,2.4521158,-2.0262053,-0.30784294,0.6583904,2.5947869,13.80607,2,0.15384616,6,23,1,13,1,2,0.15384616,16,0,10.008072,7.3656244,5.6547008,6.3009648,6.0577493,3.6684108,2.4047005,3.2103434,0,0,0.86632162,7,0,-0.78851712,-0.47013029,0.0054791621,2.2074203,-0.88684112,-0.3668637,0.092292756,2.3421705,-0.48410749,-0.20864373,0.17243347,2.480516,11.076923,4.4814816,2.4793389,8.4107523,3.3166602,1.7951758,2.1458158,4,2,1,0,1.599,-1.5166301,4.6562357,0,1,6,1,1,2,0,0,0,0.93079787,-0.93079787,0.3501727,0.35198587,45.216946,26.475554,8.458519,35.658428,0.0,0.0,14.708499,2.2085397,0.0,13.566921,13.566921,0.0,13.566921,2.503756,0.82504976,0.25812992,0.091346473,0.17495027,0.74187005,0.083603792,145.15182,45.413059,16.070677,30.779177,130.51794,14.708499,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,175.931,0,0,0,175.931,0,4,0,1,0,0,1.0,1.40742,36.385113,7.7454643,0.0,25.385227,30.233366,35.383869,0.0,35.286369,0.0,43.81287,4.63551,23.862217,36.385113,25.385227,16.858006,0.0,35.286369,7.7454643,68.709885,66.760002,0.6193822,4.7004399,2.4953187,7.112164,175.931,198.65022,2.503756,0.0,0.0,0.0,118.01799,14.708499,43.204517,182.175,236,19,62
756,"o1c2nc3c(ccc(OC[C@H](O)C(O)(C)C)c3OC)c(OC)c2cc1",1504020,0,51.594654,0,0,2,3,6,0,13,0,46,2,8,25,16,71.276756,1.5494947,0,0,18,0,0,21,0,1,6,0,0,1.6820215,-2.6438098,-0.49413642,0.5552367,2.6659384,-2.7632864,-0.47661567,0.51107305,2.586751,-2.425277,-0.31491417,0.75146872,2.8747509,31.941347,6,0.22222222,15,48,0,27,4,6,0.22222222,33,0,18.189871,14.568492,11.593858,12.654336,11.862721,7.8160052,4.7296157,5.9216685,1,0,0.84351236,11,0,-0.81658888,-0.37892371,0.0019535113,2.6197484,-0.94901907,-0.33671725,0.030575579,2.734972,-0.52848941,-0.18996806,0.15820926,2.8860152,19.753086,7.9349999,3.9835391,16.105877,6.4114399,3.1968396,4.1304746,7,2,1,0,1.80374,-4.5837302,9.1526823,1,1,15,1,3,6,0,0,0,2.0601137,-2.0601137,0.11247531,0.21015817,108.45092,2.2085397,32.075111,115.43381,21.408051,0.0,0.0,0.0,0.0,0.0,0.0,32.816418,0.0,10.015024,0.80075085,0.13284862,0.13284862,0.19924915,0.86715138,0.066400521,258.16837,42.831444,42.831444,64.239494,279.57642,21.408051,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,322.40787,0,0,0,322.40787,0,6,0,3,0,0,0.72000003,2.5088,83.770119,16.78553,6.4686494,20.926258,0.0,80.275085,0.0,84.533432,0.0,82.382317,9.2418604,9.5073462,100.55565,0.0,22.198933,11.697449,72.835983,20.926258,137.41977,94.18,0.42433795,5.7548876,3.3313897,8.9995489,322.40787,386.71515,13.193845,0.0,0.0,0.0,244.56842,37.511761,40.327686,347.367,1475,43,134
757,"O(CCCCCC)c1ccccc1C(=O)N",1503403,0,38.253067,1,0,0,1,2,0,6,0,35,1,3,16,12,48.708565,1.3916733,0,0,13,0,0,19,0,1,2,0,0,2.17905,-2.6528652,-0.57407278,0.58693284,2.5971353,-2.543834,-0.48777646,0.69238013,2.740572,-2.4067695,-0.40623614,0.75246269,2.8431888,22.984934,7,0.4375,6,35,1,16,6,7,0.4375,28,0,11.803119,9.7387819,8.3449354,9.0960121,7.7532187,5.7700558,4.7844572,5.6902699,0,0,0.753012,10,0,-0.8173095,-0.37860212,0.041281678,2.4094527,-1.3703761,-0.27524182,0.14723586,2.5201828,-0.5313006,-0.20012866,0.16130875,2.6536286,14.0625,8.1440439,5.2644629,10.89325,6.1917849,3.946507,4.2155414,3,2,1,0,3.0840001,-3.7620201,6.5929689,0,1,6,1,1,7,0,0,0,0.6961844,-0.6961844,0.4289799,0.47433996,155.8764,10.667059,22.058474,0.0,0.0,12.949531,0.0,0.0,0.0,17.742489,0.0,0.0,13.566921,2.503756,0.87670106,0.1436629,0.068279915,0.12329893,0.85633707,0.055019017,206.34444,33.813168,16.070677,29.020208,201.55147,12.949531,0.5,1.0,0,0,0,0,1,0,0,0,1,0,235.36464,0,0,0,235.36464,0,5,0,1,0,0,1.0,2.7446001,43.897076,5.2587838,0.0,20.926258,27.047791,0.0,0.0,70.572739,75.473625,38.569443,6.4596901,23.862217,10.999887,0.0,8.4290028,32.897186,146.04636,26.185041,33.326015,52.32,0.54356444,5.0,3.1649981,7.6587915,235.36464,268.45255,16.070677,0.0,0.0,17.742489,188.60194,12.949531,33.813168,221.29999,515,19,70
758,"Fc1ccc(cc1)[C@H](O)CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1",1505203,0,60.862652,0,0,2,3,3,0,18,0,51,2,5,30,25,80.26104,1.5737458,0,0,24,0,2,21,0,1,3,0,0,1.3668586,-2.7282987,-0.64742291,0.70536113,2.7509255,-2.732204,-0.55207789,0.80591482,2.7956665,-2.4705095,-0.49986199,0.85431087,3.0098517,28.301348,6,0.18181819,18,54,1,33,4,6,0.18181819,35,0,21.250347,16.080286,13.574468,15.672997,14.435561,9.7492638,7.9799571,10.548809,3,0,0.82775605,15,0,-0.84586596,-0.4099378,0.083894789,2.7660964,-0.99514651,-0.27983469,0.16467921,2.8688304,-0.53411663,-0.2210601,0.19490634,3.0294585,23.168043,10.29244,5.3333335,16.898905,7.4195008,3.8126559,4.1793814,4,2,1,1,4.8670001,-5.35111,11.143492,0,1,22,1,4,6,1,0,0,1.3867285,-1.3867285,0.17256157,0.21379904,191.91048,6.6995511,35.408302,8.458519,12.949531,0.0,0.0,33.825527,0.0,0.0,13.566921,37.384193,13.566921,0.0,0.8193723,0.27798733,0.1440233,0.18062767,0.72201264,0.036604386,289.86929,98.343559,50.951115,63.900642,255.42638,12.949531,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,353.76993,0,0,0,353.76993,0,8,0,4,0,0,0.26666668,5.0792999,53.894768,5.2587838,42.104252,0.0,10.781946,0.0,0.0,211.71822,48.187428,37.920403,10.90396,23.862217,80.690681,25.777145,22.065195,2.7567475,249.45502,5.2587838,0.0,60.77,0.37824166,6.044394,3.6297803,9.5329294,353.76993,469.05606,13.566921,0.0,0.0,0.0,300.11966,12.949531,40.700764,409.43198,2586,46,160
759,"O(C(=O)C)CC(CCn1c2nc(ncc2nc1)N)COC(=O)C",1505201,0,46.017067,0,0,2,4,5,0,9,0,42,1,6,23,9,72.854103,1.7346214,0,0,14,0,0,19,0,5,4,0,0,1.7930441,-2.6471817,-0.36069119,0.4265748,2.6538832,-2.6629729,-0.34446013,0.46371666,2.6754904,-2.4208367,-0.19262451,0.64669573,2.8777711,31.798933,7,0.29166666,10,43,2,24,5,9,0.375,31,0,16.819626,13.059676,9.0604782,9.7067423,10.952397,7.1548004,3.2634201,3.621027,0,0,0.86613786,11,0,-0.83351308,-0.41457367,0.002551154,2.5770175,-1.3351556,-0.31064606,0.077237435,2.6064348,-0.52811116,-0.16944146,0.14595027,2.8136518,19.326389,9.4746094,6.4280496,14.369113,6.941874,4.6575303,4.3368945,9,2,1,0,0.11806,-2.79773,8.3026142,1,1,10,1,2,7,1,0,0,2.1121609,-2.1121609,0.12896344,0.14263202,15.808495,2.2085397,106.11546,80.09803,15.681574,29.416998,0.0,0.0,17.742489,0.0,5.6825762,11.365152,27.133842,5.0075121,0.71983528,0.21163419,0.13756534,0.28016472,0.78836578,0.14259937,227.65559,66.931572,43.506508,88.60508,249.3291,45.098572,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,316.26068,0,0,0,316.26068,0,6,0,2,0,0,1.0,0.80739999,32.897186,67.746613,69.724205,41.852516,4.4107962,0.0,0.0,37.859333,18.868406,86.9907,8.13134,69.724205,52.25568,4.4107962,0.0,5.7585392,104.20506,57.343445,66.652031,122.22,0.43892586,5.5849624,3.3848948,8.7542715,316.26068,348.88788,44.181568,0.0,0.0,17.742489,168.24945,86.087166,61.924061,321.33701,1328,29,112
760,"s1cc(nc1N=C(N)/N)CSCC/C(=NS(=O)(=O)N)/N",1501003,0,42.085896,0,0,3,5,5,0,5,0,35,4,9,20,7,70.515175,2.0147192,0,0,8,0,0,15,0,7,2,0,3,2.0540595,-2.4877212,-0.29231802,0.38661045,2.4551039,-2.6442344,-0.39385509,0.43783817,2.5836284,-2.1678958,-0.079492092,0.62726814,2.795768,28.754105,7,0.34999999,5,35,2,20,5,7,0.34999999,28,0,15.173362,12.840444,4.6986704,5.1378284,9.2598391,8.7862005,1.4957819,1.7247449,0,0,1.0471442,13,0,-0.93027216,-0.34531218,-0.0012893964,2.2578158,-1.3839537,-0.39967626,0.13337952,2.3632865,-0.48649338,-0.12112336,0.2401818,2.5892034,18.049999,8.4444447,8.8128004,17.577753,8.2115564,8.5606508,7.2170353,9,8,1,1,-0.84899998,-2.8889301,7.9097424,0,1,7,0,1,6,2,0,0,1.3285891,-1.3285891,0.21756779,0.29387692,15.808495,35.674671,51.0863,0.0,19.760618,29.379992,0.0,40.091728,17.784555,55.245598,0.0,11.365152,0.0,17.742489,0.73379481,0.48387331,0.099025927,0.26620519,0.51612669,0.16717927,215.69135,142.22952,29.107641,78.248253,151.71007,49.14061,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,293.93961,0,0,0,293.93961,0,7,0,1,0,0,1.0,-0.50160003,129.983,69.184227,6.4022179,17.233564,2.7567475,31.965305,0.0,15.81601,18.868406,81.231537,8.3298397,48.171688,48.750835,0.0,2.7567475,130.48375,51.91798,21.460577,69.899445,175.83,0.4689956,5.321928,3.5654135,8.285758,293.93961,307.82104,51.456882,0.0,0.0,73.362587,115.38295,53.737179,124.81947,337.453,1046,20,94
761,"OCC=C(CCC=C(CCC=C(C)/C)/C)/C",1501022,0,44.538616,0,0,1,2,1,0,0,0,42,1,2,16,15,45.66254,1.0872034,0,0,15,0,0,26,0,0,1,0,0,3.3369069,-2.559938,-0.01162639,0.040899526,2.4972119,-2.3985314,0.123,0.13711059,2.6682572,-2.2824054,0.1057,0.2139429,2.7793159,28.423382,7,0.46666667,0,41,3,15,4,7,0.46666667,38,0,12.388906,11.214798,10.767585,11.388906,7.5577493,6.1141047,5.7978768,6.8506427,0,0,0.6695314,12,0,-0.79379398,-0.22952436,-0.11910047,2.4852271,-0.87307155,-0.088703856,-0.037,2.6369686,-0.51135159,-0.054299999,-0.0092185829,2.7388394,16.0,10.173011,11.324445,13.678275,8.5993309,9.4918661,7.351501,1,1,1,0,2.138,-4.2527499,7.1726627,0,1,3,1,0,7,0,0,0,0.4246873,-0.4246873,0.48911947,0.50673521,196.67627,0.0,0.0,0.0,22.058474,0.0,0.0,38.242607,0.0,0.0,0.0,13.566921,0.0,0.0,0.86831951,0.19150111,0.050146766,0.13168046,0.80849892,0.081533693,234.91888,51.809528,13.566921,35.625397,218.73474,22.058474,0.5,1.0,0,0,0,0,1,0,0,0,1,0,270.54428,0,0,0,270.54428,0,6,0,0,0,0,1.0,4.3979001,25.385227,0.0,0.0,20.926258,0.0,9.5567245,0.0,52.929554,75.473625,133.30406,7.2498798,0.0,25.385227,0.0,9.5567245,0.0,128.40317,20.926258,133.30406,20.23,0.521222,4.9068904,3.3950107,7.6387477,270.54428,292.987,0.0,0.0,0.0,0.0,256.97736,0.0,13.566921,222.37199,586,15,64
762,"O1c2c(C=CC1=O)cc1C[C@H](Oc1c2)C(OC(=O)c1ccccc1)(C)C",1504164,0,52.972275,0,0,2,2,3,0,12,0,44,0,3,26,19,61.308033,1.3933644,0,0,21,0,0,18,0,0,5,0,0,1.348968,-2.6291196,-0.597929,0.62366325,2.70381,-2.7204533,-0.49911898,0.70999086,2.6649621,-2.4113493,-0.41905591,0.80099267,2.9298289,27.341726,3,0.10344828,12,47,3,29,2,4,0.13793103,32,0,18.31119,14.521851,12.48061,14.18987,12.420653,8.4411154,6.7765446,8.8711576,1,0,0.80786592,14,0,-0.78080344,-0.41671395,0.056708589,2.7020469,-0.9336431,-0.32714987,0.14045772,2.7660332,-0.5246197,-0.20889927,0.18133789,2.9562447,19.322235,7.7879934,4.2244897,14.29538,5.6870875,3.0561326,3.1268873,5,0,1,0,4.658,-5.8357401,9.5760374,0,1,21,1,4,3,0,0,0,1.4216566,-1.4216566,0.21115834,0.23238473,173.89345,42.28405,8.458519,8.458519,0.0,14.708499,14.708499,15.808495,0.0,0.0,0.0,0.0,29.637598,5.0075121,0.79530591,0.16121158,0.11069959,0.20469408,0.83878839,0.093994491,248.90302,50.453606,34.645111,64.062111,262.51154,29.416998,0.5,1.0,0,0,0,0,1,0,0,0,1,0,312.96512,0,0,0,312.96512,0,7,0,4,0,0,1.0,3.5578699,21.999775,15.490929,41.330753,0.0,33.418941,18.868406,0.0,141.14548,17.643185,77.138885,9.5167503,58.724319,21.999775,0.0,26.51223,0.0,160.01389,33.134113,66.652031,61.830002,0.42228913,5.8579812,3.5235293,9.0892925,312.96512,411.23904,29.637598,0.0,0.0,0.0,248.90302,34.424511,29.637598,350.37,1733,42,144
763,"S(c1cc2[nH]c(nc2cc1)NC(OC)=O)c1ccccc1",1501016,0,42.872311,0,0,1,1,3,0,15,0,34,3,6,21,14,59.509773,1.7502874,0,0,15,0,0,13,0,3,2,0,1,1.449993,-2.2212174,-0.64720237,0.69922686,2.2472827,-2.350301,-0.53807992,0.80591482,2.4277289,-1.9529332,-0.47356606,0.85431087,2.5823939,22.005692,3,0.13043478,16,36,1,23,2,5,0.2173913,19,0,14.656489,12.107257,8.6188021,10.120955,10.241515,7.1371727,3.6487174,5.2828231,0,0,0.84375703,13,0,-0.81414437,-0.42383301,0.080370143,2.333528,-0.99335897,-0.26386139,0.16994479,2.5005918,-0.48232985,-0.21234044,0.20795134,2.6643443,15.879017,7.5130072,4.260355,11.637051,5.4131112,3.0295858,2.99965,5,2,1,0,3.3499999,-5.5304899,8.3985071,0,1,16,1,3,3,0,0,0,1.1688182,-1.1688182,0.33412507,0.23979183,134.83716,0.0,13.399102,35.658428,0.0,15.681574,19.199511,0.0,19.760618,5.6825762,0.0,24.932074,2.503756,0.0,0.77060258,0.19465521,0.10099519,0.22939743,0.80534476,0.12840225,209.33789,52.879025,27.435829,62.316914,218.77577,34.881084,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,271.65479,0,0,0,271.65479,0,7,0,3,0,0,1.0,3.8924,0.0,42.112919,27.785418,0.0,0.0,38.485336,0.0,145.43375,0.0,57.98085,8.2687397,34.862103,16.78553,19.886997,0.0,24.198118,141.14548,7.3166366,67.603409,67.010002,0.48250595,5.523562,3.4195178,8.4505177,271.65479,339.25644,13.566921,0.0,0.0,5.6825762,203.6553,37.384842,30.614649,299.354,1035,28,108
764,"OC(=O)CCC(=O)c1ccc(cc1)-c1ccccc1",1501008,0,39.9011,0,0,1,2,3,0,12,0,33,2,5,19,14,44.40715,1.3456712,0,0,16,0,0,14,0,0,3,0,0,1.6988248,-2.3860915,-0.64707345,0.68660712,2.4820809,-2.3976369,-0.53807992,0.76878911,2.4980288,-2.1664093,-0.48661691,0.85431087,2.7128553,17.220898,5,0.25,12,34,2,20,3,5,0.25,20,0,13.664926,10.374076,9.1103659,10.664926,9.1647034,6.0710125,5.4391575,7.432653,0,0,0.77553517,12,0,-0.75390798,-0.41059178,0.080365762,2.3776069,-0.87268019,-0.28989902,0.16445385,2.5125375,-0.49688691,-0.2214793,0.19615646,2.676199,15.39,7.6952662,4.7950053,10.563126,5.160316,3.1572137,2.8688982,3,1,1,0,3.2739999,-3.87585,7.43156,0,1,12,1,2,5,0,0,0,0.70221114,-0.70221114,0.4299576,0.41486824,148.90207,15.808495,15.808495,8.458519,0.0,0.0,14.708499,79.042473,0.0,13.566921,0.0,0.0,27.133842,0.0,0.82878643,0.16654237,0.11102825,0.17121355,0.83345765,0.060185317,202.54449,40.700764,27.133842,41.842342,203.68608,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,244.38684,0,0,0,244.38684,0,6,1,2,0,0,1.0,3.4010999,0.0,13.433075,23.862217,25.385227,27.047791,0.0,0.0,165.15981,37.736813,0.0,7.3078299,47.724434,0.0,25.385227,3.185575,6.37115,196.52547,13.433075,0.0,54.369999,0.5023343,5.321928,3.3541965,8.1524582,244.38684,309.68677,13.566921,0.0,0.0,0.0,180.51906,23.167019,40.700764,254.28499,808,25,92
765,"O=C(N)[C@H](CC)c1ccccc1",1504223,0,28.170309,1,1,0,0,1,0,6,0,25,1,2,12,9,34.771408,1.3908563,0,0,10,0,0,13,0,1,1,0,0,2.4298036,-2.5326819,-0.56687647,0.58574891,2.5412319,-2.577842,-0.51784521,0.67667043,2.631321,-2.2854671,-0.39616525,0.72820735,2.794009,14.509691,3,0.25,6,25,1,12,3,3,0.25,18,0,8.9746914,7.1568069,6.1712084,6.9746914,5.7532187,4.0961881,3.603389,4.5985184,1,0,0.74238133,6,0,-0.82207739,-0.38984972,0.06018573,2.3246725,-1.3704711,-0.26386139,0.13813588,2.4170907,-0.51986277,-0.21605732,0.18335259,2.5890505,10.083333,4.8888888,2.7777777,7.0966797,3.3177083,1.831356,1.9620595,2,2,1,0,1.749,-2.4154601,5.00177,0,1,6,1,1,3,0,0,0,0.39685404,-0.39685404,0.69887358,0.67599303,45.216946,0.0,2.2085397,0.0,0.0,12.949531,0.0,81.251015,0.0,17.742489,0.0,0.0,13.566921,0.0,0.84666848,0.65088117,0.078450784,0.1533315,0.3491188,0.074880727,146.41899,112.56042,13.566921,26.516451,60.375015,12.949531,0.5,1.0,0,0,0,0,1,0,0,0,1,0,172.93544,0,0,0,172.93544,0,3,0,1,0,0,1.0,1.6655,32.897186,5.2587838,23.862217,0.0,3.185575,0.0,4.4107962,88.215919,18.868406,33.326015,4.8668399,23.862217,0.0,0.0,7.5963712,32.897186,107.08433,5.2587838,33.326015,43.09,0.65002245,4.5849624,2.4521687,6.8721547,172.93544,202.20874,13.566921,0.0,0.0,17.742489,128.6765,12.949531,31.30941,163.22,197,15,54
766,"N([C@H](C)c1ccccc1)CCC(c1ccccc1)c1ccccc1",1501026,0,58.249825,0,0,2,3,1,0,18,0,49,1,2,24,23,54.982452,1.1220908,0,0,23,0,0,25,0,1,0,0,0,1.4717863,-2.6459007,-0.64913201,0.6973843,2.5777597,-2.6710923,-0.53807992,0.80591482,2.6573591,-2.3674059,-0.49986199,0.85431087,2.854501,27.990175,7,0.26923078,18,51,0,26,6,7,0.26923078,33,0,16.614674,14.229168,13.729168,15.907567,11.843337,8.7259035,8.0836744,10.935088,1,0,0.68693125,12,0,-0.84451693,-0.38988537,0.079319358,2.7006531,-1.1205978,-0.26386139,0.16445385,2.8219643,-0.51623642,-0.21605732,0.19305076,2.9775021,18.781065,10.222222,5.7619047,13.676418,7.3327937,4.0886512,4.1785984,1,1,1,1,6.112,-5.1261902,10.318669,0,1,18,1,3,7,1,0,0,0.28182706,-0.28182706,0.33695188,0.7629962,47.425484,26.999058,0.0,0.0,0.0,0.0,0.0,243.75304,0.0,0.0,0.0,5.6825762,0.0,0.0,0.98245358,0.77019542,0.017546389,0.017546389,0.22980456,0.0,318.17758,249.43561,5.6825762,5.6825762,74.424538,0.0,0.5,1.0,0,0,0,0,1,0,0,0,1,0,323.86017,0,0,0,323.86017,0,6,0,3,0,0,1.0,5.6549001,18.01075,0.0,0.0,18.439579,9.5567245,0.0,4.4107962,264.64777,22.850374,33.326015,10.23147,0.0,0.0,18.01075,17.94949,0.0,283.51617,18.439579,33.326015,12.03,0.43739632,5.7004399,3.4267135,8.8769073,323.86017,422.5459,0.0,0.0,0.0,0.0,318.17758,0.0,5.6825762,315.45999,1460,33,118
767,"O(c1cc(ccc1)[C@@H](C(O)=O)C)c1ccccc1",1501011,0,38.141102,0,0,1,2,2,0,12,0,32,2,4,18,14,43.338783,1.354337,0,0,15,0,0,14,0,0,3,0,0,1.7954082,-2.4242201,-0.62212217,0.68026048,2.4719605,-2.3806345,-0.52091944,0.78390366,2.5476272,-2.1822038,-0.47993791,0.83010918,2.7177579,18.178898,4,0.21052632,12,33,1,19,2,4,0.21052632,20,0,12.957819,10.037213,8.7735023,10.250712,8.6647034,5.7227306,4.8867512,6.6935067,1,0,0.77411234,10,0,-0.75981766,-0.42763957,0.070354819,2.3659179,-0.87403697,-0.32490727,0.16009121,2.5206907,-0.50069314,-0.2266043,0.18966471,2.6462493,14.409972,6.9632001,4.2666669,10.248212,4.8433371,2.9191182,2.75753,3,1,1,0,3.688,-3.4002299,7.030056,0,1,12,1,2,4,0,0,0,0.73171687,-0.73171687,0.41682377,0.41928291,155.8764,16.917038,2.2085397,0.0,0.0,0.0,14.708499,18.017035,0.0,13.566921,0.0,0.0,13.566921,2.503756,0.8703298,0.2007651,0.067704462,0.12967017,0.79923487,0.061965715,206.58594,47.654633,16.070677,30.779177,189.71048,14.708499,0.5,1.0,0,0,0,0,1,0,0,0,1,0,237.36511,0,0,0,237.36511,0,5,0,2,0,0,0.3888889,3.6670001,10.999887,7.7454643,23.862217,25.385227,3.185575,0.0,4.4107962,158.78867,0.0,43.81287,6.9008799,23.862217,10.999887,25.385227,18.083227,0.0,158.78867,7.7454643,33.326015,46.529999,0.52150291,5.2479277,3.1283426,8.0269279,237.36511,294.74017,0.0,0.0,0.0,0.0,193.01901,17.212255,27.133842,242.27399,650,24,88
768,"Oc1cc(cc(O)c1)[C@@H](O)CN[C@H](Cc1ccc(O)cc1)C",1501007,0,48.230652,0,0,3,4,5,0,12,0,43,5,10,22,17,63.603851,1.4791594,0,0,17,0,0,21,0,1,4,0,0,1.6591135,-2.651485,-0.64308631,0.7033931,2.5844615,-2.7674119,-0.6331234,0.80591482,2.5684476,-2.3797829,-0.49986199,0.85431087,2.8501823,23.617348,6,0.26086956,12,44,0,23,6,6,0.26086956,32,0,16.11252,12.39922,10.110366,11.405413,10.435561,7.1607413,5.5894933,7.2179112,2,0,0.81159616,13,0,-0.84279567,-0.39273036,0.14097497,2.5805583,-1.1530255,-0.36022308,0.16445385,2.6576681,-0.51852894,-0.25090718,0.20119779,2.8374567,18.340265,8.7408953,6.2040815,14.602181,6.8785152,4.8409681,4.565515,5,5,1,0,2.6389999,-1.99357,8.4460192,0,1,12,1,2,6,0,0,0,1.0274237,-1.0274237,0.18654083,0.21095145,110.65946,22.508045,45.675064,8.458519,0.0,0.0,0.0,33.825527,0.0,0.0,40.700764,19.249496,0.0,0.0,0.93151522,0.33363038,0.068484813,0.068484813,0.66636962,0.0,261.82739,93.775787,19.249496,19.249496,187.30109,0.0,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,281.07687,0,0,0,281.07687,0,7,0,2,0,0,1.0,2.15307,119.55166,0.0,3.9819686,18.439579,6.37115,18.868406,0.0,123.50229,6.4686494,49.056297,8.4117899,0.0,101.54091,18.01075,32.552052,0.0,142.3707,18.439579,33.326015,92.949997,0.4530769,5.523562,3.5227122,8.5856009,281.07687,347.69754,0.0,0.0,0.0,0.0,221.12662,0.0,59.95026,303.358,1240,29,108
